frame_path,video_name,label,split,frame_index,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0099.jpg,v_BodyWeightSquats_g09_c06,squats,train,99,0.562782,0.593998,0.555245,0.584195,0.554492,0.58385,0.553637,0.583482,0.555135,0.585526,0.554222,0.587291,0.551704,0.586908,0.544746,0.590356,0.542603,0.597322,0.56243,0.601856,0.560272,0.602057,0.54158,0.640062,0.525716,0.664645,0.583281,0.676183,0.592788,0.70546,0.60337,0.643663,0.606013,0.645949,0.605779,0.628846,0.615685,0.630866,0.5997,0.622396,0.603457,0.617913,0.602237,0.631174,0.601534,0.626365,0.507613,0.76572,0.493023,0.777694,0.542373,0.817018,0.508962,0.80952,0.503672,0.890473,0.481193,0.899914,0.490775,0.898569,0.468365,0.91203,0.521268,0.919183,0.506376,0.930109
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0100.jpg,v_BodyWeightSquats_g09_c06,squats,train,100,0.563673,0.564915,0.557276,0.555573,0.556393,0.555259,0.555326,0.555009,0.55697,0.556896,0.555976,0.557528,0.55483,0.558231,0.54539,0.563592,0.544567,0.56629,0.563074,0.575611,0.562085,0.576759,0.527344,0.623933,0.522559,0.637538,0.587242,0.662569,0.583173,0.681083,0.60911,0.658703,0.615929,0.653918,0.609936,0.648426,0.623599,0.639699,0.607226,0.643005,0.606271,0.619706,0.607406,0.648638,0.612926,0.636481,0.469653,0.763227,0.460933,0.77696,0.546672,0.786701,0.534753,0.803472,0.499096,0.88837,0.497052,0.906005,0.481123,0.899378,0.478563,0.91619,0.524402,0.922067,0.530322,0.932129
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0101.jpg,v_BodyWeightSquats_g09_c06,squats,train,101,0.558668,0.546442,0.550658,0.537063,0.549037,0.537046,0.54742,0.536951,0.552058,0.538233,0.551691,0.538633,0.551199,0.539128,0.537925,0.543717,0.541742,0.54602,0.554397,0.557309,0.555337,0.558029,0.518098,0.602098,0.528226,0.612171,0.5562,0.647004,0.588482,0.659222,0.577792,0.637714,0.603584,0.610636,0.578282,0.628475,0.613611,0.606778,0.578613,0.623525,0.599725,0.590249,0.578868,0.627942,0.594186,0.596841,0.478675,0.748936,0.476515,0.758113,0.539639,0.772877,0.531754,0.777808,0.49574,0.875784,0.504117,0.909447,0.480166,0.890218,0.483816,0.928844,0.519202,0.903962,0.538836,0.93037
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0102.jpg,v_BodyWeightSquats_g09_c06,squats,train,102,0.557812,0.490698,0.551003,0.483303,0.54981,0.483759,0.548588,0.484261,0.551618,0.483642,0.550896,0.484287,0.550156,0.484928,0.538529,0.494753,0.540398,0.495831,0.555144,0.505284,0.555294,0.505111,0.522133,0.562124,0.524825,0.561564,0.558479,0.613413,0.57065,0.616158,0.586041,0.597079,0.593245,0.601637,0.590959,0.589798,0.600086,0.592435,0.588627,0.584442,0.593987,0.584672,0.585989,0.58758,0.58956,0.589176,0.466997,0.717594,0.461696,0.722509,0.534157,0.755509,0.52801,0.761441,0.491725,0.865636,0.500227,0.904036,0.474636,0.882122,0.487907,0.926682,0.520532,0.897563,0.543317,0.929261
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0103.jpg,v_BodyWeightSquats_g09_c06,squats,train,103,0.552606,0.417981,0.544537,0.408131,0.54334,0.408155,0.542137,0.408373,0.544972,0.40908,0.544131,0.40965,0.543269,0.410354,0.532806,0.417322,0.534784,0.419476,0.550459,0.430553,0.550587,0.431536,0.513291,0.493141,0.523985,0.489573,0.546476,0.574597,0.558023,0.570344,0.577159,0.555257,0.581884,0.548911,0.586274,0.542763,0.593051,0.535323,0.580713,0.541226,0.584064,0.53391,0.577358,0.544353,0.579516,0.540448,0.456109,0.657654,0.463821,0.659792,0.509278,0.763364,0.530673,0.767678,0.472268,0.875341,0.503419,0.904793,0.459139,0.897813,0.483639,0.929001,0.495418,0.90559,0.54495,0.927456
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0104.jpg,v_BodyWeightSquats_g09_c06,squats,train,104,0.543775,0.381618,0.536728,0.371472,0.535475,0.371543,0.534118,0.371839,0.537203,0.372173,0.536365,0.372593,0.535421,0.37316,0.524796,0.381114,0.527076,0.382326,0.541416,0.39443,0.541457,0.394481,0.510631,0.460032,0.517489,0.450058,0.534649,0.551876,0.539273,0.533688,0.568927,0.535156,0.575958,0.524965,0.582709,0.531643,0.585031,0.515028,0.578194,0.520012,0.581605,0.512835,0.574793,0.525156,0.576274,0.51711,0.469482,0.632459,0.474642,0.630175,0.501069,0.754866,0.510286,0.767077,0.472211,0.880203,0.496116,0.906686,0.460255,0.89996,0.482018,0.929441,0.500023,0.903282,0.543492,0.926034
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0105.jpg,v_BodyWeightSquats_g09_c06,squats,train,105,0.541601,0.365716,0.534686,0.355727,0.533313,0.35588,0.531789,0.356249,0.535162,0.356381,0.534227,0.356871,0.533163,0.357492,0.521558,0.366636,0.524859,0.367748,0.539106,0.379679,0.538977,0.379066,0.503306,0.444808,0.514925,0.437619,0.526436,0.542319,0.537914,0.525282,0.561432,0.526346,0.575873,0.515485,0.572014,0.518347,0.584313,0.508348,0.569112,0.513549,0.580187,0.502775,0.566388,0.515534,0.576301,0.50734,0.468476,0.627164,0.479164,0.625639,0.494102,0.755816,0.512242,0.766598,0.474086,0.881116,0.49993,0.904829,0.460972,0.903033,0.485353,0.930798,0.503834,0.899476,0.543814,0.924516
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0106.jpg,v_BodyWeightSquats_g09_c06,squats,train,106,0.536447,0.354648,0.52891,0.344998,0.527495,0.345141,0.525964,0.345376,0.529369,0.345482,0.528347,0.345938,0.52722,0.346484,0.515486,0.356368,0.518855,0.357443,0.534078,0.368406,0.533976,0.368305,0.500517,0.434066,0.512399,0.42806,0.5205,0.528106,0.537328,0.517164,0.560921,0.51511,0.574114,0.507689,0.5691,0.507829,0.583129,0.502897,0.566722,0.502244,0.577514,0.498437,0.563096,0.506905,0.572782,0.499653,0.477586,0.619183,0.486468,0.616587,0.485122,0.75801,0.505664,0.760594,0.47189,0.884803,0.495371,0.902743,0.463837,0.909929,0.479173,0.928651,0.51613,0.901734,0.543571,0.924379
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0107.jpg,v_BodyWeightSquats_g09_c06,squats,train,107,0.535426,0.352406,0.527792,0.34178,0.526483,0.341957,0.525067,0.342292,0.52784,0.342249,0.5266,0.342681,0.525307,0.343212,0.514076,0.352949,0.516258,0.354068,0.532685,0.367086,0.53209,0.366723,0.498547,0.433009,0.509593,0.427581,0.520494,0.527744,0.535946,0.516942,0.556549,0.513241,0.57309,0.507392,0.567557,0.505775,0.582426,0.501642,0.56505,0.50054,0.576523,0.496911,0.562954,0.501961,0.571647,0.498438,0.480669,0.62047,0.489605,0.619371,0.484414,0.762022,0.498658,0.767137,0.472374,0.890025,0.494064,0.908128,0.461455,0.916457,0.481345,0.935018,0.515574,0.906473,0.542313,0.928268
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0108.jpg,v_BodyWeightSquats_g09_c06,squats,train,108,0.529815,0.352234,0.521928,0.342379,0.520647,0.342448,0.519274,0.34271,0.522011,0.343087,0.520844,0.343568,0.519615,0.344195,0.508261,0.353006,0.510963,0.354082,0.526925,0.366287,0.52657,0.366566,0.491628,0.429796,0.504641,0.427443,0.512732,0.522382,0.528823,0.519546,0.54748,0.50851,0.570435,0.511641,0.55425,0.507555,0.578994,0.508607,0.556476,0.497349,0.57585,0.502053,0.547701,0.502794,0.570576,0.503518,0.488987,0.617885,0.495334,0.619989,0.488086,0.756558,0.493627,0.763049,0.473888,0.881544,0.486449,0.904037,0.464978,0.906337,0.480424,0.929519,0.514003,0.904572,0.536849,0.928438
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0109.jpg,v_BodyWeightSquats_g09_c06,squats,train,109,0.528405,0.351143,0.519983,0.342506,0.518765,0.34258,0.517458,0.342769,0.520008,0.343208,0.518861,0.343687,0.517641,0.344304,0.506362,0.353412,0.508795,0.354481,0.525732,0.364212,0.525288,0.364514,0.49324,0.431529,0.501826,0.429579,0.514252,0.520334,0.526222,0.521806,0.549036,0.512399,0.568833,0.513115,0.551572,0.506718,0.576027,0.510953,0.554349,0.503068,0.572942,0.50434,0.553755,0.498256,0.568089,0.507115,0.485617,0.619753,0.491271,0.62087,0.489527,0.755874,0.494832,0.760874,0.475051,0.876623,0.487085,0.90203,0.465751,0.901435,0.475205,0.926978,0.517993,0.903725,0.535884,0.926925
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0110.jpg,v_BodyWeightSquats_g09_c06,squats,train,110,0.527802,0.351178,0.519839,0.342154,0.518528,0.342188,0.517125,0.342418,0.52005,0.342939,0.518961,0.343451,0.517809,0.344105,0.505966,0.353094,0.50902,0.354607,0.524649,0.364496,0.524366,0.36494,0.490789,0.431192,0.50141,0.428978,0.508676,0.519916,0.527104,0.522104,0.545426,0.510269,0.56931,0.515347,0.551062,0.510629,0.576755,0.512024,0.548223,0.507334,0.573552,0.506534,0.551093,0.500385,0.568929,0.507995,0.484546,0.619932,0.492134,0.620785,0.4892,0.757829,0.496614,0.764123,0.475815,0.878799,0.484392,0.90618,0.466005,0.907844,0.471404,0.929318,0.519697,0.906746,0.535262,0.928615
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0111.jpg,v_BodyWeightSquats_g09_c06,squats,train,111,0.526995,0.352697,0.519097,0.342972,0.517762,0.343003,0.516382,0.343217,0.519224,0.343852,0.518056,0.344382,0.516872,0.345012,0.505241,0.354335,0.5084,0.355751,0.524253,0.366217,0.523899,0.366571,0.489478,0.431828,0.501734,0.429752,0.506566,0.523037,0.527466,0.522172,0.544057,0.509093,0.568929,0.513833,0.549846,0.507886,0.576899,0.510421,0.546396,0.501463,0.570372,0.503791,0.545121,0.502809,0.568133,0.505598,0.484425,0.6202,0.492129,0.620467,0.48711,0.761455,0.496188,0.765289,0.474171,0.886618,0.48798,0.910304,0.465084,0.911025,0.477104,0.935576,0.518003,0.909472,0.538303,0.932995
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0112.jpg,v_BodyWeightSquats_g09_c06,squats,train,112,0.526612,0.353983,0.51843,0.344848,0.517175,0.345008,0.515888,0.345321,0.518536,0.345539,0.517411,0.346081,0.516323,0.346747,0.505172,0.356303,0.508054,0.357181,0.524177,0.367867,0.52366,0.367856,0.490833,0.433761,0.501581,0.430292,0.511627,0.525194,0.527557,0.522193,0.546946,0.514802,0.568087,0.511124,0.556628,0.511496,0.578241,0.508471,0.553823,0.506418,0.572925,0.50168,0.54657,0.506027,0.567539,0.504364,0.483917,0.621382,0.491793,0.621489,0.487818,0.76052,0.495371,0.762969,0.47306,0.884601,0.483878,0.90615,0.464559,0.914328,0.477024,0.930974,0.51988,0.911521,0.537112,0.931628
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0113.jpg,v_BodyWeightSquats_g09_c06,squats,train,113,0.531819,0.360656,0.523438,0.350469,0.522144,0.350667,0.520701,0.351064,0.523759,0.351105,0.522772,0.351659,0.521633,0.352354,0.510951,0.361589,0.513095,0.362535,0.529859,0.374674,0.529578,0.374495,0.493833,0.443349,0.507569,0.433868,0.52222,0.524802,0.539839,0.516434,0.560486,0.516694,0.570886,0.511118,0.566553,0.508624,0.577367,0.502113,0.562552,0.505211,0.572585,0.500058,0.559619,0.508014,0.566994,0.501598,0.475168,0.62614,0.482695,0.625308,0.495422,0.755181,0.508901,0.763028,0.47645,0.879226,0.494141,0.90362,0.465219,0.900613,0.478318,0.931555,0.520291,0.89978,0.541706,0.928429
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0114.jpg,v_BodyWeightSquats_g09_c06,squats,train,114,0.535573,0.368908,0.528134,0.35961,0.526716,0.359965,0.525164,0.360445,0.528706,0.360174,0.527796,0.360753,0.526773,0.361416,0.515232,0.370512,0.518578,0.371279,0.533067,0.38309,0.53322,0.38307,0.49751,0.446962,0.512908,0.443419,0.537771,0.521929,0.557384,0.521421,0.56842,0.516285,0.572055,0.511235,0.575679,0.502273,0.576943,0.499574,0.569357,0.500135,0.568726,0.4948,0.565334,0.505533,0.56497,0.500978,0.468165,0.630313,0.479729,0.63045,0.494252,0.750892,0.517416,0.7595,0.478624,0.874825,0.499193,0.895859,0.468553,0.894519,0.485158,0.921675,0.516547,0.891662,0.543872,0.92476
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0115.jpg,v_BodyWeightSquats_g09_c06,squats,train,115,0.541952,0.400586,0.535358,0.390568,0.534232,0.390641,0.533055,0.390885,0.535867,0.391145,0.535153,0.391502,0.534315,0.392012,0.524471,0.400232,0.526602,0.401722,0.540018,0.412983,0.540079,0.413067,0.508902,0.470948,0.519695,0.472356,0.552142,0.528882,0.56555,0.532869,0.581089,0.521927,0.579841,0.520057,0.590676,0.514751,0.587136,0.511376,0.584248,0.509733,0.582319,0.508537,0.577992,0.513166,0.574862,0.511925,0.464706,0.646448,0.468189,0.649978,0.516112,0.75122,0.524873,0.762197,0.483595,0.870532,0.495352,0.896323,0.4667,0.890173,0.478805,0.920744,0.523209,0.896361,0.539224,0.923702
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0116.jpg,v_BodyWeightSquats_g09_c06,squats,train,116,0.545247,0.416872,0.537661,0.4084,0.536628,0.408773,0.53553,0.409405,0.537949,0.409146,0.537194,0.410003,0.536372,0.411173,0.526613,0.421169,0.52818,0.423245,0.54393,0.430316,0.543784,0.431439,0.512001,0.491796,0.521915,0.493323,0.557418,0.54562,0.57544,0.547851,0.582681,0.526882,0.586276,0.526123,0.592145,0.51645,0.594817,0.514255,0.583649,0.512474,0.585802,0.512485,0.580267,0.515571,0.582591,0.515894,0.459462,0.656518,0.463668,0.663258,0.526133,0.738651,0.53106,0.758796,0.482936,0.869319,0.499747,0.89959,0.466354,0.887886,0.480775,0.923072,0.520985,0.895213,0.541451,0.927838
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0117.jpg,v_BodyWeightSquats_g09_c06,squats,train,117,0.552048,0.460018,0.544793,0.451269,0.543718,0.451621,0.54261,0.452135,0.544985,0.451932,0.544082,0.452714,0.543105,0.453715,0.533315,0.463931,0.534411,0.465675,0.550535,0.473133,0.550389,0.473775,0.52163,0.53382,0.525605,0.536062,0.57897,0.562026,0.593644,0.577328,0.592675,0.537499,0.596499,0.537201,0.599347,0.526129,0.603006,0.521432,0.5931,0.527371,0.594112,0.521677,0.586496,0.529164,0.589984,0.52975,0.465633,0.694106,0.455422,0.699889,0.532254,0.753803,0.528283,0.756434,0.484697,0.86972,0.501047,0.900279,0.469405,0.88881,0.485443,0.924191,0.517106,0.896992,0.542167,0.927724
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0118.jpg,v_BodyWeightSquats_g09_c06,squats,train,118,0.556276,0.533342,0.550362,0.524684,0.549082,0.525077,0.547867,0.525533,0.551705,0.525015,0.551377,0.52566,0.551044,0.526368,0.538316,0.535119,0.542143,0.536282,0.553162,0.544367,0.55435,0.544536,0.520578,0.594037,0.529864,0.601021,0.558316,0.627491,0.591002,0.629666,0.580708,0.597056,0.603109,0.582781,0.585092,0.570441,0.606115,0.567532,0.583263,0.570684,0.598149,0.56332,0.582289,0.574211,0.595267,0.568327,0.494654,0.746235,0.492944,0.74878,0.533201,0.777987,0.524677,0.781031,0.499723,0.888288,0.510833,0.906981,0.486207,0.904308,0.497881,0.927692,0.522482,0.915277,0.54149,0.92725
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0119.jpg,v_BodyWeightSquats_g09_c06,squats,train,119,0.560467,0.554046,0.552911,0.547355,0.55168,0.547263,0.550325,0.547229,0.553637,0.548862,0.553021,0.549791,0.552274,0.550699,0.540291,0.555913,0.541442,0.560511,0.557978,0.565432,0.558312,0.566557,0.522436,0.606404,0.529075,0.620823,0.552002,0.625636,0.586851,0.646066,0.574913,0.606023,0.609751,0.593931,0.575119,0.59555,0.613814,0.579672,0.576361,0.591188,0.606768,0.57712,0.577413,0.595953,0.605549,0.579754,0.48633,0.747737,0.480276,0.756771,0.542522,0.773923,0.51847,0.774632,0.512263,0.892801,0.501026,0.904037,0.497417,0.910118,0.488866,0.92297,0.538432,0.92105,0.533386,0.930194
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0120.jpg,v_BodyWeightSquats_g09_c06,squats,train,120,0.569718,0.583727,0.56002,0.573721,0.559022,0.573531,0.558116,0.57338,0.560469,0.574901,0.55979,0.575575,0.558729,0.577673,0.548563,0.584201,0.549714,0.587371,0.566817,0.601259,0.565866,0.602482,0.533557,0.634774,0.541356,0.652413,0.567587,0.671695,0.588795,0.694976,0.595921,0.694006,0.615662,0.684509,0.598156,0.688915,0.621507,0.673784,0.599874,0.687861,0.616867,0.665707,0.599904,0.692091,0.614426,0.670943,0.496778,0.766388,0.497078,0.777671,0.522633,0.797496,0.528954,0.807438,0.511076,0.88993,0.508489,0.9052,0.501952,0.90414,0.496239,0.91996,0.532421,0.91089,0.540892,0.928365
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0121.jpg,v_BodyWeightSquats_g09_c06,squats,train,121,0.574244,0.58914,0.564643,0.579544,0.563545,0.579268,0.562532,0.579022,0.565344,0.58148,0.564692,0.582534,0.56405,0.58347,0.552663,0.587886,0.552656,0.594889,0.573964,0.598218,0.574035,0.599756,0.535075,0.638521,0.54394,0.662865,0.571058,0.676869,0.60433,0.706106,0.590651,0.645359,0.616394,0.648606,0.590057,0.625731,0.621429,0.621815,0.59045,0.625295,0.611131,0.612841,0.59128,0.633515,0.60968,0.623145,0.491872,0.77595,0.489928,0.792083,0.529994,0.801818,0.526277,0.811943,0.521844,0.888141,0.499992,0.887844,0.512459,0.901119,0.486897,0.896014,0.54664,0.914406,0.52916,0.917337
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0122.jpg,v_BodyWeightSquats_g09_c06,squats,train,122,0.572808,0.591546,0.565271,0.584023,0.563843,0.583605,0.562478,0.58328,0.566996,0.58614,0.566759,0.587194,0.566475,0.588143,0.552153,0.592821,0.554654,0.599407,0.572064,0.603044,0.571323,0.603209,0.526837,0.642995,0.545902,0.66927,0.556862,0.68143,0.60967,0.713496,0.578691,0.658723,0.610217,0.648758,0.577696,0.63938,0.623643,0.631935,0.580377,0.638698,0.605952,0.620456,0.581355,0.647628,0.60386,0.629772,0.48473,0.782576,0.490955,0.798071,0.517087,0.813658,0.539298,0.80899,0.50475,0.89335,0.513527,0.890319,0.495123,0.905728,0.498935,0.900152,0.52788,0.916782,0.54333,0.922672
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0123.jpg,v_BodyWeightSquats_g09_c06,squats,train,123,0.561106,0.575276,0.560603,0.565157,0.560745,0.565162,0.560903,0.565156,0.558331,0.565617,0.556752,0.565732,0.555205,0.565904,0.553691,0.569074,0.545892,0.570609,0.558039,0.586599,0.554991,0.58643,0.54228,0.608867,0.530771,0.624802,0.572256,0.657771,0.567281,0.681306,0.598285,0.687577,0.602191,0.689127,0.602466,0.689126,0.610862,0.690259,0.603751,0.686948,0.608723,0.679232,0.602198,0.689413,0.605113,0.680131,0.504633,0.735042,0.489766,0.745689,0.54267,0.769303,0.524046,0.780542,0.510406,0.877916,0.510604,0.900417,0.499772,0.891847,0.503025,0.918328,0.521654,0.906171,0.534242,0.926336
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0124.jpg,v_BodyWeightSquats_g09_c06,squats,train,124,0.562848,0.519606,0.556951,0.50989,0.555553,0.509824,0.55431,0.509766,0.557386,0.510468,0.556425,0.510835,0.555683,0.511179,0.543155,0.517209,0.545996,0.518969,0.559071,0.531901,0.558805,0.531904,0.5235,0.580897,0.529044,0.588616,0.565164,0.63992,0.598162,0.647254,0.592447,0.62197,0.607055,0.59806,0.593916,0.611051,0.610713,0.584583,0.596193,0.603447,0.603517,0.581783,0.596052,0.607971,0.599399,0.587269,0.503894,0.737968,0.498717,0.737604,0.540757,0.773815,0.527833,0.754009,0.505231,0.866336,0.510454,0.90635,0.492766,0.881333,0.496121,0.92868,0.526459,0.889214,0.545714,0.925101
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0125.jpg,v_BodyWeightSquats_g09_c06,squats,train,125,0.564679,0.486797,0.557892,0.479185,0.5569,0.479327,0.555931,0.479491,0.558089,0.479685,0.557249,0.480159,0.556415,0.480623,0.547828,0.487535,0.548644,0.489119,0.562698,0.497909,0.562379,0.497953,0.532862,0.556493,0.533716,0.560181,0.570109,0.613578,0.581515,0.624783,0.596034,0.594751,0.59706,0.592104,0.601056,0.585829,0.605911,0.581576,0.593657,0.583382,0.603801,0.57926,0.594927,0.585685,0.599594,0.583217,0.471324,0.705447,0.462205,0.707719,0.533324,0.753228,0.532424,0.770944,0.490407,0.863181,0.510932,0.907031,0.469399,0.882436,0.495659,0.928668,0.515593,0.895874,0.54587,0.929446
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0126.jpg,v_BodyWeightSquats_g09_c06,squats,train,126,0.555249,0.434491,0.548509,0.426399,0.54752,0.426659,0.546493,0.427006,0.548567,0.4269,0.547673,0.427405,0.54677,0.427948,0.537566,0.437133,0.538382,0.438042,0.553057,0.448035,0.552808,0.447783,0.519614,0.512217,0.525001,0.504867,0.544673,0.581833,0.560142,0.581961,0.581947,0.576527,0.589587,0.574692,0.589534,0.57267,0.599198,0.571093,0.590403,0.566843,0.592754,0.561879,0.587913,0.568328,0.590295,0.565384,0.477793,0.674693,0.475313,0.675025,0.521595,0.762709,0.534293,0.761082,0.476809,0.872274,0.511108,0.906158,0.460085,0.888815,0.494433,0.93568,0.505003,0.901589,0.545894,0.928108
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0127.jpg,v_BodyWeightSquats_g09_c06,squats,train,127,0.552959,0.412231,0.545804,0.40381,0.544664,0.404032,0.543486,0.404413,0.54619,0.404339,0.545395,0.4048,0.544567,0.405373,0.534617,0.414098,0.536386,0.414786,0.550478,0.425653,0.550659,0.425573,0.516976,0.488798,0.525827,0.481178,0.543621,0.568394,0.559421,0.562537,0.578256,0.559809,0.584522,0.554571,0.589107,0.551628,0.594186,0.54716,0.585575,0.54717,0.586514,0.540034,0.577502,0.551229,0.579666,0.544346,0.469533,0.657881,0.474739,0.657899,0.522097,0.756181,0.527852,0.764332,0.475609,0.860624,0.506121,0.905951,0.45982,0.875643,0.488781,0.930439,0.504193,0.888907,0.545531,0.924351
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0128.jpg,v_BodyWeightSquats_g09_c06,squats,train,128,0.543745,0.369753,0.536302,0.358614,0.535065,0.358687,0.533719,0.359019,0.536736,0.35913,0.535849,0.359427,0.534921,0.359926,0.524062,0.368616,0.527271,0.369371,0.541453,0.382601,0.541397,0.381507,0.507531,0.438017,0.518735,0.434161,0.527364,0.521603,0.53784,0.515181,0.56278,0.52683,0.575874,0.527652,0.566683,0.525385,0.583896,0.528044,0.567841,0.521295,0.581144,0.520392,0.56586,0.522538,0.578888,0.521125,0.476446,0.622432,0.484561,0.621405,0.503167,0.752271,0.517155,0.751752,0.478655,0.878414,0.503924,0.904865,0.461583,0.895191,0.490268,0.930444,0.515224,0.90646,0.544179,0.927078
outputs/frames/train/squats/v_BodyWeightSquats_g09_c06/frame_0129.jpg,v_BodyWeightSquats_g09_c06,squats,train,129,0.536244,0.364183,0.529058,0.352901,0.527677,0.353034,0.526216,0.353413,0.530243,0.353212,0.529754,0.353472,0.529198,0.353903,0.517888,0.36178,0.522745,0.362016,0.53396,0.377814,0.534711,0.376448,0.499904,0.432028,0.518133,0.427607,0.513875,0.514858,0.535609,0.511541,0.547916,0.519683,0.57571,0.522231,0.553694,0.516948,0.581667,0.521091,0.556646,0.510995,0.579163,0.514084,0.555065,0.512035,0.576632,0.514998,0.481696,0.619857,0.492715,0.617789,0.486908,0.760291,0.503162,0.764929,0.469105,0.881895,0.499882,0.907149,0.459032,0.905391,0.487174,0.932569,0.507849,0.910837,0.542002,0.926404
outputs/frames/train/squats/v_BodyWeightSquats_g09_c07/frame_0000.jpg,v_BodyWeightSquats_g09_c07,squats,train,0,0.538519,0.354064,0.529672,0.344801,0.528354,0.344832,0.526958,0.344951,0.529804,0.345456,0.528686,0.345873,0.527503,0.346348,0.516808,0.35475,0.519049,0.3557,0.5358,0.36706,0.536083,0.367497,0.50177,0.430889,0.514016,0.426742,0.521054,0.518823,0.528214,0.523839,0.552885,0.52649,0.573656,0.530094,0.559493,0.527048,0.582922,0.528261,0.562083,0.519888,0.579325,0.519803,0.555481,0.520582,0.576536,0.521849,0.491802,0.620811,0.497737,0.622643,0.493225,0.765254,0.501509,0.76324,0.477984,0.899133,0.495618,0.912249,0.469152,0.922475,0.482753,0.937305,0.51944,0.919422,0.542928,0.930146
outputs/frames/train/squats/v_BodyWeightSquats_g09_c07/frame_0001.jpg,v_BodyWeightSquats_g09_c07,squats,train,1,0.534963,0.355413,0.527369,0.346466,0.526147,0.346685,0.524848,0.346995,0.527549,0.346915,0.52655,0.347375,0.525481,0.347901,0.51469,0.355487,0.516847,0.356192,0.532012,0.36817,0.532445,0.36825,0.499134,0.42933,0.510852,0.42429,0.518081,0.517536,0.524365,0.519781,0.548035,0.521575,0.56638,0.530232,0.55331,0.522303,0.575781,0.529135,0.557076,0.518632,0.575091,0.524152,0.555187,0.520117,0.568878,0.524617,0.492237,0.61975,0.499918,0.621516,0.491177,0.761025,0.500364,0.764011,0.486425,0.902108,0.496373,0.912673,0.473089,0.927775,0.478732,0.934824,0.525181,0.918386,0.541437,0.929774
outputs/frames/train/squats/v_BodyWeightSquats_g09_c07/frame_0002.jpg,v_BodyWeightSquats_g09_c07,squats,train,2,0.533697,0.352646,0.525249,0.343682,0.524009,0.343821,0.522709,0.344137,0.525439,0.344302,0.524418,0.34473,0.523354,0.345271,0.51262,0.355364,0.515387,0.355841,0.532047,0.36524,0.531942,0.365452,0.500863,0.43317,0.511679,0.429702,0.524692,0.515109,0.526487,0.521259,0.549556,0.522938,0.566147,0.530419,0.559413,0.521589,0.575533,0.530654,0.556717,0.513366,0.575009,0.525697,0.554984,0.514545,0.568987,0.523785,0.493256,0.620596,0.498892,0.620072,0.495997,0.761416,0.50113,0.761375,0.482587,0.892731,0.496002,0.903829,0.470531,0.915043,0.478365,0.926979,0.521254,0.916898,0.543682,0.928371
